date,gwl,pr,tm
1992-02-16,193.11,8.677334,0.49577203
1992-02-23,193.09,2.254505,3.2228568
1992-03-01,193.12,0.0,8.490175
1992-03-08,193.1,0.0,5.478806
1992-03-15,193.29,1.6959453,0.8546528
1992-03-22,193.22,6.6518583,2.3877134
1992-03-29,193.2,0.7314799,-0.81640553
1992-04-05,193.2,0.2930619,2.607738
1992-04-12,193.14,2.165796,10.525661
1992-04-19,193.14,0.027142877,6.490863
1992-04-26,193.13,9.451599,13.582791
1992-05-03,193.1,0.0,6.5387087
1992-05-10,193.1,4.604623,7.675234
1992-05-17,193.07,0.0,10.79446
1992-05-24,193.06,0.0,19.96814
1992-05-31,193.03,0.0,18.601347
1992-06-07,193.05,5.0664525,15.338185
1992-06-14,193.05,0.0,18.012918
1992-06-21,193.05,0.19084287,17.758638
1992-06-28,193.05,0.0,19.927076
1992-07-05,193.03,14.331499,14.820173
1992-07-12,193.04,4.8485327,14.687593
1992-07-19,193.04,0.0,20.199022
1992-07-26,193.03,0.023650352,18.654503
1992-08-02,193.03,0.006371722,20.357243
1992-08-09,193.01,0.0,27.57682
1992-08-16,192.97,0.68344927,15.497349
1992-08-23,192.97,2.735947,13.95509
1992-08-30,192.97,0.46748918,16.0106
1992-09-06,192.97,0.045616116,8.978017
1992-09-13,193.11,1.0013657,13.950632
1992-09-20,193.09,0.012998965,13.20487
1992-09-27,192.97,0.00044716528,14.907688
1992-10-04,192.97,0.56518424,9.762297
1992-10-11,192.97,0.89926314,6.3699265
1992-10-18,192.97,0.026304021,2.3799677
1992-10-25,192.97,17.123592,3.0643902
1992-11-01,192.99,0.0,1.8917766
1992-11-08,192.99,0.09530536,3.5893238
1992-11-15,193.01,5.532545,2.123207
1992-11-22,193.01,10.698579,4.0388637
1992-11-29,193.07,0.23738217,1.8551881
1992-12-06,193.06,0.0057773255,0.5786029
1992-12-13,193.07,6.5222487,2.297536
1992-12-20,193.08,9.333481,1.7215846
1992-12-27,193.08,0.002878002,-3.5369675
1993-01-03,193.0,0.00033162933,-12.4459915
1993-01-10,193.02,3.5927014,8.051676
1993-01-17,193.02,0.0024306527,8.424157
1993-01-24,193.1,12.863081,6.4449034
1993-01-31,193.04,0.0,-6.3879433
1993-02-07,192.96,0.037311606,1.4776936
1993-02-14,192.94,0.0,-2.0292048
1993-02-21,192.97,2.958342,-2.4658265
1993-02-28,192.97,0.007934476,-3.6527574
1993-03-07,192.96,0.22068661,1.2043853
1993-03-14,192.91,0.45142758,7.342303
1993-03-21,193.03,0.016330665,8.030857
1993-03-28,192.91,0.32528326,-1.2742474
1993-04-04,192.9,1.428307,4.8526964
1993-04-11,192.91,0.0,5.363209
1993-04-18,192.91,18.335674,9.45612
1993-04-25,192.9,0.0,17.820175
1993-05-02,192.89,0.24804515,15.116718
1993-05-09,192.89,0.27201802,17.348196
1993-05-16,192.88,0.00044716528,10.465685
1993-05-23,192.89,0.015091012,11.789556
1993-05-30,192.91,6.137993,14.743526
1993-06-06,192.91,0.12692738,19.638872
1993-06-13,192.89,0.5230412,12.209307
1993-06-20,192.89,0.07395752,13.816743
1993-06-27,192.89,3.4511418,12.496667
1993-07-04,192.89,0.0,18.475163
1993-07-11,192.89,0.8592914,12.379093
1993-07-18,192.89,0.18449801,16.114845
1993-07-25,192.89,2.385066,13.932698
1993-08-01,192.89,0.0,14.749758
1993-08-08,192.91,13.433469,15.507289
1993-08-15,192.9,2.3767128,19.970102
1993-08-22,192.92,11.431992,12.363294
1993-08-29,192.9,0.062420085,11.199627
1993-09-05,192.9,0.40884894,8.927105
1993-09-12,192.9,0.053991172,11.380077
1993-09-19,192.99,0.0009087882,9.096264
1993-09-26,192.94,0.08328692,9.852863
1993-10-03,192.93,19.092106,9.809071
1993-10-10,192.93,1.4735659,10.136748
1993-10-17,192.92,0.0,1.9309735
1993-10-24,192.92,0.016078172,3.265879
1993-10-31,192.91,0.0,1.346475
1993-11-07,192.91,3.8138902,3.6557934
1993-11-14,192.94,21.522295,3.714736
1993-11-21,192.94,0.42292976,-8.430936
1993-11-28,192.94,4.268114,-2.590866
1993-12-05,192.92,0.115116395,3.420114
1993-12-12,192.98,8.537417,1.3584063
1993-12-19,193.05,8.900792,8.1319065
1993-12-26,193.05,9.613939,-0.692685
1994-01-02,193.29,12.866649,1.5020454
1994-01-09,193.17,0.0,0.6650655
1994-01-16,193.14,0.81720644,-0.63742346
1994-01-23,192.93,14.625477,3.4584239
1994-01-30,192.98,10.3787775,2.675658
1994-02-06,193.02,0.44214672,1.3209616
1994-02-13,192.99,0.34132195,-11.313958
1994-02-20,192.96,3.7309418,-9.462148
1994-02-27,192.96,0.026186125,7.2628684
1994-03-06,192.97,2.0494876,4.516186
1994-03-13,192.98,10.335398,4.2029696
1994-03-20,193.17,3.8650365,0.18130761
1994-03-27,193.17,0.0033774925,1.2781696
1994-04-03,193.04,0.39693,2.7248945
1994-04-10,193.04,18.9352,3.2491577
1994-04-17,193.31,0.0035567817,5.3482094
1994-04-24,193.05,1.8183703,13.219776
1994-05-01,192.99,0.00044716528,5.607756
1994-05-08,192.96,0.0,14.1621685
1994-05-15,193.0,1.0590539,13.567202
1994-05-22,192.96,2.2219439,12.763957
1994-05-29,192.95,0.0875314,8.323003
1994-06-05,192.94,8.517648,8.038269
1994-06-12,192.94,0.0,13.85587
1994-06-19,192.94,0.0002518093,17.47557
1994-06-26,192.93,0.0006787795,21.409508
1994-07-03,192.94,0.0,23.874153
1994-07-10,192.92,0.0,17.485106
1994-07-17,192.93,0.29745275,19.323158
1994-07-24,192.92,0.0,24.441477
1994-07-31,192.91,0.021818396,24.906837
1994-08-07,192.89,0.09150389,18.448442
1994-08-14,192.91,1.8439765,11.013747
1994-08-21,192.91,0.0,14.495819
1994-08-28,192.94,0.5829574,14.1663265
1994-09-04,192.94,1.06689,14.927999
1994-09-11,192.94,0.08523272,12.404832
1994-09-18,192.96,5.540674,9.97947
1994-09-25,192.94,3.1259613,14.764891
1994-10-02,192.94,0.67805463,10.818148
1994-10-09,192.94,2.7045114,5.594454
1994-10-16,192.94,0.015319869,6.1176977
1994-10-23,193.0,0.33106935,12.02769
1994-10-30,192.96,18.43297,11.323331
1994-11-06,192.98,0.010856261,8.889289
1994-11-13,192.94,0.21596743,4.6970196
1994-11-20,193.0,2.0990658,11.962435
1994-11-27,192.98,0.7692107,5.8039846
1994-12-04,192.985,1.5486752,8.260273
1994-12-11,192.99,0.30198544,10.8235655
1994-12-18,193.056666666667,0.17501456,0.3126758
1994-12-25,193.123333333333,0.11858898,-4.123428
1995-01-01,193.19,9.994708,-0.8034346
1995-01-08,193.2,3.8206072,-6.825239
1995-01-15,193.14,0.4513457,1.7272344
1995-01-22,193.08,19.115822,6.0421114
1995-01-29,193.13,27.140509,5.2339
1995-02-05,193.26,0.5015728,4.2322397
1995-02-12,193.17,0.43530935,6.5139155
1995-02-19,193.17,13.332554,4.315399
1995-02-26,193.13,1.7895703,0.9550116
1995-03-05,193.05,1.0308945,1.0505153
1995-03-12,193.06,0.0,3.2639112
1995-03-19,193.01,3.7303336,2.0632288
1995-03-26,193.01,18.587566,4.169426
1995-04-02,193.01,0.002878002,12.416993
1995-04-09,193.07,6.0666356,2.0830975
1995-04-16,193.2,7.5630317,3.0510356
1995-04-23,193.1,0.0,15.432955
1995-04-30,192.98,0.58540606,10.468131
1995-05-07,192.93,0.0,12.04978
1995-05-14,192.92,0.19641325,5.3480453
1995-05-21,192.9,0.023171883,6.138756
1995-05-28,192.89,0.018675039,17.905033
1995-06-04,192.92,5.2231293,12.132492
1995-06-11,192.9,0.0039671967,10.790127
1995-06-18,192.9,1.5042924,13.035984
1995-06-25,192.9,0.0,18.214272
1995-07-02,192.9,14.68983,15.71768
1995-07-09,192.89,0.0,23.007996
1995-07-16,192.89,4.8710117,16.53853
1995-07-23,192.89,0.0,14.557
1995-07-30,192.89,0.0,21.409664
1995-08-06,192.89,0.0,22.289175
1995-08-13,192.89,6.4126096,19.258179
1995-08-20,192.85,0.5620561,21.671066
1995-08-27,192.87,6.675342,11.822569
1995-09-03,192.88,2.5058432,12.270926
1995-09-10,192.89,0.045913637,14.216518
1995-09-17,192.89,0.33884904,13.574433
1995-09-24,192.91,0.017172674,12.620157
1995-10-01,192.91,5.3525524,7.504291
1995-10-08,192.93,0.0,15.172906
1995-10-15,192.91,0.0041943262,13.262729
1995-10-22,192.9,0.0,4.2988377
1995-10-29,192.9,1.7208674,7.89494
1995-11-05,192.92,0.0,-2.288771
1995-11-12,192.9,0.0,4.3378453
1995-11-19,192.93,8.384942,1.0495087
1995-11-26,192.92,0.030924328,3.5881543
1995-12-03,192.92,0.011310769,-2.6264327
1995-12-10,192.91,0.084371656,-1.0620438
1995-12-17,192.91,0.093952276,-4.9463897
1995-12-24,192.93,0.1065808,-2.4791248
1995-12-31,192.93,1.0414237,-5.906601
1996-01-07,192.92,0.51699096,1.4046048
1996-01-14,192.92,0.0,0.30795667
1996-01-21,192.91,0.007842575,-6.3940115
1996-01-28,192.89,0.016613409,-8.343925
1996-02-04,192.87,1.0735383,-4.838991
1996-02-11,192.9,2.2842991,1.1865226
1996-02-18,192.95,7.9755597,0.92128754
1996-02-25,192.94,0.0104137845,3.8301141
1996-03-03,192.94,0.0449402,-3.9030206
1996-03-10,192.93,0.084463626,-2.7054696
1996-03-17,192.93,0.021962876,0.6178569
1996-03-24,192.93,0.42908803,5.025474
1996-03-31,192.93,1.4581044,-1.6877657
1996-04-07,192.92,0.00049741444,7.094412
1996-04-14,192.92,0.0,2.868302
1996-04-21,192.91,0.0,16.827562
1996-04-28,192.93,0.060909748,11.239627
1996-05-05,192.91,0.0100544905,3.6222217
1996-05-12,192.91,1.4237989,8.332022
1996-05-19,192.92,12.831683,14.7202015
1996-05-26,192.91,3.4081793,11.90362
1996-06-02,192.93,12.493806,10.008293
1996-06-09,192.92,1.6725341,18.561676
1996-06-16,192.92,0.0,11.906857
1996-06-23,192.92,0.03314135,10.354045
1996-06-30,192.91,5.0795717,11.253514
1996-07-07,192.91,0.074824065,13.064557
1996-07-14,192.9,0.0050932877,18.236496
1996-07-21,192.89,0.0,15.392927
1996-07-28,192.88,0.024343258,15.034197
1996-08-04,192.89,0.0,14.88332
1996-08-11,192.9,1.4016593,17.96932
1996-08-18,192.9,0.0,17.947493
1996-08-25,192.89,0.98850375,16.15781
1996-09-01,192.89,0.086902484,10.478079
1996-09-08,192.89,0.062009677,9.686507
1996-09-15,192.89,0.5800347,8.666865
1996-09-22,192.89,0.18921429,8.157375
1996-09-29,192.89,5.6650596,11.412955
1996-10-06,193.0,0.019751862,6.358654
1996-10-13,192.96,0.00063754467,10.65184
1996-10-20,193.03,18.674168,8.115232
1996-10-27,193.02,9.630336,8.162612
1996-11-03,192.92,1.9574599,10.906939
1996-11-10,192.92,0.8885958,5.1274514
1996-11-17,192.94,0.0359761,2.7324686
1996-11-24,192.95,0.062106412,-0.3891829
1996-12-01,193.0,5.7533665,0.8874146
1996-12-08,192.98,0.0036117965,-1.567125
1996-12-15,192.94,4.4937396,1.9253917
1996-12-22,192.95,0.0,-8.550901
1996-12-29,192.95,5.525143,-9.460578
1997-01-05,192.92,0.09349021,-9.727667
1997-01-12,192.94,0.013921806,-3.3245034
1997-01-19,192.92,4.172674,1.7874026
1997-01-26,192.94,0.00023161426,-2.6723964
1997-02-02,192.92,0.0,-2.634861
1997-02-09,192.93,0.108708285,5.837172
1997-02-16,192.96,1.5081989,0.036459003
1997-02-23,192.96,0.2723566,7.663368
1997-03-02,192.98,2.1196709,8.499305
1997-03-09,192.99,0.0,6.525922
1997-03-16,192.99,14.220499,2.5054867
1997-03-23,193.0,5.504508,0.5689048
1997-03-30,193.0,1.1554254,5.6905155
1997-04-06,193.0,0.59432036,0.9034833
1997-04-13,192.97,2.5020308,5.1199856
1997-04-20,192.97,0.06357889,1.1181151
1997-04-27,192.97,1.5198171,9.587399
1997-05-04,192.92,0.08996626,15.199605
1997-05-11,192.92,2.2442064,14.416687
1997-05-18,192.92,18.127853,18.040598
1997-05-25,192.92,0.0037111905,9.065196
1997-06-01,192.92,0.887519,10.730496
1997-06-08,192.92,2.423888,17.586924
1997-06-15,192.88,0.5617237,12.640488
1997-06-22,192.88,0.68953,12.826385
1997-06-29,192.88,12.82624,19.97274
1997-07-06,192.91,0.7705939,12.9623575
1997-07-13,192.9,0.15110451,19.151482
1997-07-20,192.92,40.46259,14.087667
1997-07-27,192.92,0.47885916,16.613525
1997-08-03,192.92,3.6169558,18.036884
1997-08-10,192.93,0.0,21.501003
1997-08-17,192.92,0.0041162325,19.217403
1997-08-24,192.92,0.5892474,22.79939
1997-08-31,192.93,0.054030437,17.53784
1997-09-07,192.93,1.8706126,12.847999
1997-09-14,192.92,0.0,10.215071
1997-09-21,192.92,0.0,7.832439
1997-09-28,192.92,0.0,9.415614
1997-10-05,192.885,0.038382675,12.14083
1997-10-12,192.85,2.433739,7.077685
1997-10-19,192.88,0.06462393,11.647133
1997-10-26,192.88,1.5303035,2.1871376
1997-11-02,192.92,0.29190707,2.9605796
1997-11-09,192.93,5.135947,7.3343453
1997-11-16,192.94,0.041008666,2.3742073
1997-11-23,192.93,0.1538403,1.6834692
1997-11-30,192.93,3.4930632,6.2036405
1997-12-07,192.93,0.39903134,1.8644186
1997-12-14,192.98,11.608619,0.8571958
1997-12-21,192.97,3.0084193,-0.6167095
1997-12-28,192.97,3.1880195,2.8922803
1998-01-04,193.04,1.7318292,4.7080197
1998-01-11,192.95,0.0,7.486658
1998-01-18,192.95,1.838096,2.5869296
1998-01-25,192.95,0.0048616733,-5.027924
1998-02-01,192.97,0.0,-10.205319
1998-02-08,192.95,0.020579953,1.9002767
1998-02-15,192.95,0.0,10.422299
1998-02-22,192.95,0.4248887,6.3470554
1998-03-01,192.95,4.3173594,0.20243737
1998-03-08,193.25,7.585995,0.42303258
1998-03-15,193.1,2.266946,5.964195
1998-03-22,193.02,2.3810544,1.3539615
1998-03-29,192.99,0.0,12.009382
1998-04-05,192.97,2.3819695,9.013826
1998-04-12,192.98,0.004022399,3.534049
1998-04-19,192.98,0.051096424,5.0805826
1998-04-26,192.96,7.1500297,13.199144
1998-05-03,192.96,3.377335,9.347783
1998-05-10,192.99,0.0742319,19.320076
1998-05-17,192.95,0.90116394,13.587307
1998-05-24,192.94,2.9731407,9.940255
1998-05-31,192.95,12.8349,16.011774
1998-06-07,192.95,3.9268215,17.925636
1998-06-14,192.94,0.01756602,13.30238
1998-06-21,192.96,9.742589,23.318125
1998-06-28,192.96,0.43868816,14.01747
1998-07-05,192.95,4.265726,13.547649
1998-07-12,192.95,7.777664,14.691774
1998-07-19,192.95,0.0,15.4945135
1998-07-26,192.94,1.7850912,17.314148
1998-08-02,192.94,1.7508473,13.849476
1998-08-09,192.94,0.0,17.643188
1998-08-16,192.94,0.0,15.75994
1998-08-23,192.95,14.661314,12.790552
1998-08-30,192.97,0.13177426,10.463288
1998-09-06,192.97,0.020702206,14.083798
1998-09-13,192.96,1.6060239,8.478873
1998-09-20,193.02,0.0,11.517355
1998-09-27,193.0,0.87189704,14.51285
1998-10-04,192.99,4.0879965,5.7742305
1998-10-11,193.0,7.4745464,8.985509
1998-10-18,193.02,0.108024865,4.810732
1998-10-25,193.07,6.703875,7.913793
1998-11-01,193.37,15.611045,4.1374545
1998-11-08,193.17,2.7018538,4.2949834
1998-11-15,193.14,1.8219585,1.6964363
1998-11-22,193.04,0.0,-7.780437
1998-11-29,193.01,0.036101297,-0.8122774
1998-12-06,192.98,2.5937972,-2.9973805
1998-12-13,193.01,5.4318485,4.9359574
1998-12-20,193.02,3.094777,0.71654564
1998-12-27,193.02,0.98070556,8.24825
1999-01-03,193.01,8.062615,3.8257022
1999-01-10,193.03,0.7004077,-2.1609926
1999-01-17,193.03,0.66685104,6.208562
1999-01-24,193.02,0.20087658,2.9831166
1999-01-31,193.0,5.537558,-4.2601037
1999-02-07,193.03,8.489075,-1.2172009
1999-02-14,193.01,0.0,-5.773848
1999-02-21,193.11,8.857876,1.8922045
1999-02-28,193.15,0.95283264,5.1606913
1999-03-07,193.18,0.027913587,0.8036935
1999-03-14,193.07,3.545479e-05,5.8391843
1999-03-21,192.97,3.2175176,3.8338368
1999-03-28,192.96,1.2300994,3.0674894
1999-04-04,192.95,3.7594495,9.796102
1999-04-11,192.93,0.65986514,7.4956717
1999-04-18,192.94,0.11090387,3.8767183
1999-04-25,192.93,1.7223558,11.204521
1999-05-02,192.93,0.0,9.943382
1999-05-09,192.92,0.0,13.576542
1999-05-16,192.92,0.43920305,8.610335
1999-05-23,192.92,0.0,12.896843
1999-05-30,192.91,12.259164,18.609226
1999-06-06,192.91,1.7927619,12.1156845
1999-06-13,192.91,0.0,15.919057
1999-06-20,192.91,12.143858,15.943732
1999-06-27,192.92,1.6158547,19.015703
1999-07-04,192.9,0.67183894,21.695248
1999-07-11,192.9,0.0,21.64991
1999-07-18,192.9,0.0,21.822638
1999-07-25,192.9,0.36628425,19.939278
1999-08-01,192.9,0.0,20.771797
1999-08-08,192.9,3.6678472,18.415607
1999-08-15,192.91,3.121241,13.671419
1999-08-22,192.91,0.028754493,11.255733
1999-08-29,192.91,0.011901091,14.959462
1999-09-05,192.92,0.0,18.807621
1999-09-12,192.91,0.0,19.481617
1999-09-19,192.91,0.0,18.202477
1999-09-26,192.91,10.700453,13.1054
1999-10-03,192.91,0.5491164,9.357897
1999-10-10,192.91,2.667847,12.393932
1999-10-17,192.92,0.0050932877,2.660077
1999-10-24,192.92,1.934482,11.415699
1999-10-31,192.92,0.032459386,9.515333
1999-11-07,192.92,5.6122584,6.480081
1999-11-14,192.92,1.328402,1.6731663
1999-11-21,192.92,0.13622934,-2.3217108
1999-11-28,192.92,0.035669327,6.367347
1999-12-05,192.92,3.6831255,-0.05601214
1999-12-12,193.0,15.656479,6.3373413
1999-12-19,192.98,1.0794063,-1.6919831
1999-12-26,193.04,19.206211,1.8600883
2000-01-02,192.98,0.034312688,2.8976717
2000-01-09,192.98,0.0024308367,1.9043304
2000-01-16,192.96,2.694027,1.6975732
2000-01-23,192.96,0.00046162293,-7.465103
2000-01-30,193.09,6.1868963,4.5107093
2000-02-06,193.03,0.19746563,7.7671146
2000-02-13,193.09,7.8495417,1.3180863
2000-02-20,193.02,2.2208252,-1.6072927
2000-02-27,193.06,0.0,5.2308483
2000-03-05,193.12,0.66532254,-0.33320343
2000-03-12,193.2,2.9006784,2.962028
2000-03-19,193.25,0.0,2.584644
2000-03-26,193.12,2.7932825,4.376562
2000-04-02,193.04,0.0,7.0499825
2000-04-09,193.0,0.120185055,3.5052278
2000-04-16,192.98,0.0019836486,7.367301
2000-04-23,192.98,5.818305,17.182623
2000-04-30,192.98,1.740359,14.172663
2000-05-07,192.96,0.8018813,18.62639
2000-05-14,192.98,0.0,16.617088
2000-05-21,192.96,4.6746078,9.860914
2000-05-28,192.96,1.0449328,11.1741295
2000-06-04,192.96,5.095965,19.242893
2000-06-11,192.97,6.4733396,15.463798
2000-06-18,192.96,0.0,18.534773
2000-06-25,192.96,3.6567476,10.9475
2000-07-02,192.95,1.2457585,17.476408
2000-07-09,192.95,5.3902884,12.354397
2000-07-16,192.96,0.48701975,12.642342
2000-07-23,192.96,0.1461006,15.984768
2000-07-30,192.96,1.3954489,14.86457
2000-08-06,192.96,1.5652872,16.016289
2000-08-13,192.94,0.0,19.058874
2000-08-20,192.94,5.661431,18.22106
2000-08-27,192.94,1.696375,17.96004
2000-09-03,192.95,12.44135,11.992461
2000-09-10,192.95,0.0,16.182362
2000-09-17,192.95,1.1296856,13.252116
2000-09-24,192.95,4.859302e-05,9.413241
2000-10-01,192.93,3.351449,14.145312
2000-10-08,192.93,1.7293448,7.895219
2000-10-15,192.93,0.015999287,11.890721
2000-10-22,192.93,0.0,12.310586
2000-10-29,192.93,0.88507885,8.502941
2000-11-05,192.94,0.011043638,4.254404
2000-11-12,192.94,1.4352239,8.176665
2000-11-19,192.94,1.4555182,5.389748
2000-11-26,192.94,1.4200507,4.733329
2000-12-03,192.94,0.044075374,6.633528
2000-12-10,192.94,9.995511,6.5527806
2000-12-17,192.94,0.10870164,0.8444073
2000-12-24,192.95,14.341228,-1.0150006
2000-12-31,192.93,0.19204323,-2.3670623
2001-01-07,193.0,0.009507566,3.4695776
2001-01-14,192.96,0.0029649748,-5.399992
2001-01-21,192.96,5.1357694,-1.9275335
2001-01-28,192.99,3.500398,1.1207517
2001-02-04,193.02,13.979542,-2.0803404
2001-02-11,193.06,0.035084046,7.1922793
2001-02-18,193.02,0.13862339,2.0954487
2001-02-25,192.99,1.1039518,-2.4611077
2001-03-04,192.98,2.5581915,-1.4911171
2001-03-11,192.99,2.5383475,9.799853
2001-03-18,192.99,10.466022,5.2978826
2001-03-25,193.05,16.319798,-1.4682441
2001-04-01,193.09,0.0,9.982896
2001-04-08,193.03,1.2031007,6.3897176
2001-04-15,193.03,10.525899,3.0291777
2001-04-22,193.01,0.0,3.2736728
2001-04-29,193.0,0.6734555,11.843754
2001-05-06,192.98,2.5878162,7.294667
2001-05-13,192.98,0.0,15.855519
2001-05-20,192.97,0.0,10.928755
2001-05-27,192.97,0.692751,16.730345
2001-06-03,192.98,25.93259,6.9595413
2001-06-10,192.98,1.8958427,10.236607
2001-06-17,192.98,14.08634,13.912719
2001-06-24,192.98,0.0,14.445594
2001-07-01,192.97,0.02623997,16.095003
2001-07-08,192.97,14.882743,15.487061
2001-07-15,193.0,11.788782,13.497317
2001-07-22,192.99,0.010149522,19.409462
2001-07-29,192.99,0.0,18.854513
2001-08-05,192.99,6.504755,13.895225
2001-08-12,192.98,2.4294467,16.396187
2001-08-19,192.97,0.073213086,20.102806
2001-08-26,192.97,0.06522313,23.029877
2001-09-02,192.96,2.5437832,14.171428
2001-09-09,193.01,25.235435,9.174598
2001-09-16,193.13,6.2543845,8.82384
2001-09-23,193.13,0.4328912,9.514751
2001-09-30,193.08,3.925619,12.934056
2001-10-07,193.07,0.045045808,13.911519
2001-10-14,193.04,0.0,16.894432
2001-10-21,193.01,2.7535667,9.942329
2001-10-28,193.0,1.7459424,9.672791
2001-11-04,192.99,1.4169054,7.3537893
2001-11-11,193.0,0.751881,2.0803561
2001-11-18,193.0,0.36414066,4.120595
2001-11-25,193.02,6.495714,4.4404163
2001-12-02,193.04,0.58750165,5.9360795
2001-12-09,193.07,3.545479e-05,-3.016778
2001-12-16,193.04,1.5744643,-2.5758178
2001-12-23,193.03,0.21046215,-8.477123
2001-12-30,193.12,7.0198035,-2.7535105
2002-01-06,193.07,4.1700764,-0.71059114
2002-01-13,193.03,0.0,-1.2881167
2002-01-20,193.08,7.3481936,3.4678285
2002-01-27,193.21,5.277293,6.5910053
2002-02-03,193.13,0.007505426,10.632534
2002-02-10,193.13,5.9683447,4.650176
2002-02-17,193.14,0.0,1.9265158
2002-02-24,193.15,5.143621,0.052484937
2002-03-03,193.23,0.2545887,1.4857223
2002-03-10,193.2,0.0024308367,4.9333053
2002-03-17,193.1,0.0059995023,8.179998
2002-03-24,193.13,0.27585357,0.5636871
2002-03-31,,0.0,9.623869
2002-04-07,,0.0,2.8963757
2002-04-14,,10.017506,4.215518
2002-04-21,,0.0,8.359092
2002-04-28,,9.2926855,7.221489
2002-05-05,,0.7894921,9.549832
2002-05-12,,2.8500788,13.248639
2002-05-19,,0.061606705,12.560633
2002-05-26,,0.0,13.273846
2002-06-02,,0.0,13.978552
2002-06-09,,0.6674912,14.767619
2002-06-16,,0.25576755,16.226318
2002-06-23,,0.6256492,15.6454315
2002-06-30,,0.69922024,14.786048
2002-07-07,,0.40743878,14.798257
2002-07-14,,2.3591616,17.075932
2002-07-21,,15.966755,13.9234085
2002-07-28,,0.0,20.471289
2002-08-04,,2.0007122,16.964888
2002-08-11,,41.487423,17.676796
2002-08-18,,0.6040714,21.007078
2002-08-25,,0.056568947,17.069437
2002-09-01,,0.0024308367,13.593992
2002-09-08,,0.017013904,19.257708
2002-09-15,,0.21077041,10.143292
2002-09-22,,11.735101,9.071129
2002-09-29,,0.0,9.412426
2002-10-06,,9.09119,7.8313847
2002-10-13,,0.035237182,2.0056727
2002-10-20,,2.202746,3.8595178
2002-10-27,,13.927453,8.634488
2002-11-03,,9.643902,4.351188
2002-11-10,,4.7508035,3.0558376
2002-11-17,,3.5104506,6.809068
2002-11-24,193.07,0.0,5.7423043
2002-12-01,193.1,2.7983372,4.5337205
2002-12-08,193.06,0.012623585,-7.5541787
2002-12-15,193.05,1.3208787,-4.1833515
2002-12-22,193.05,18.58943,-0.599163
2002-12-29,193.11,18.006374,4.3353367
2003-01-05,193.26,2.9493628,-4.6910276
2003-01-12,193.16,4.5920157,-2.3251474
2003-01-19,193.11,0.35464647,2.6464252
2003-01-26,193.05,2.816246,2.116055
2003-02-02,193.08,4.3351917,-1.5806956
2003-02-09,193.07,0.0,-3.0170145
2003-02-16,193.06,0.081989236,-6.4432406
2003-02-23,193.04,0.0,0.06225987
2003-03-02,193.05,2.9040365,2.504649
2003-03-09,193.06,1.5957034,5.959734
2003-03-16,193.07,0.0,2.1353805
2003-03-23,193.05,0.0,6.377974
2003-03-30,193.04,0.0,8.854443
2003-04-06,193.04,0.3132204,-0.3830986
2003-04-13,193.03,0.0,7.612043
2003-04-20,193.02,0.0,10.077738
2003-04-27,193.01,4.4416265,9.754532
2003-05-04,193.0,0.0,14.8003845
2003-05-11,192.99,0.0444897,13.397588
2003-05-18,192.98,11.294582,12.754104
2003-05-25,192.98,0.06710244,14.806637
2003-06-01,192.96,0.0,18.895113
2003-06-08,192.97,20.853556,20.704765
2003-06-15,192.96,0.0,15.453411
2003-06-22,192.96,0.00063754467,17.164307
2003-06-29,192.96,0.0074165156,18.986187
2003-07-06,192.96,0.028104743,13.6152
2003-07-13,192.95,0.0,14.496462
2003-07-20,192.93,0.962333,24.976263
2003-07-27,192.94,0.45937765,20.244146
2003-08-03,192.93,0.0,23.74836
2003-08-10,192.92,0.0,24.818102
2003-08-17,192.92,0.81950384,20.241823
2003-08-24,192.93,0.0,15.019028
2003-08-31,192.94,3.544547,11.414501
2003-09-07,192.95,16.089611,15.500416
2003-09-14,192.98,0.0024308367,11.864239
2003-09-21,192.98,0.0,18.812704
2003-09-28,192.98,3.0447283,9.505016
2003-10-05,192.99,1.3600477,6.9272275
2003-10-12,193.05,0.0031096162,5.440981
2003-10-19,192.99,0.0,2.1523955
2003-10-26,192.98,5.8948574,2.8471913
2003-11-02,192.98,0.9792888,7.654542
2003-11-09,192.97,0.0,3.6953104
2003-11-16,192.96,15.633046,4.623608
2003-11-23,192.96,0.0059391325,10.821727
2003-11-30,192.96,0.2693259,5.2842484
2003-12-07,192.96,0.0,-4.600469
2003-12-14,193.11,13.443172,3.9729517
2003-12-21,193.08,5.428669,2.9953525
2003-12-28,193.03,0.8694751,4.7017446
2004-01-04,193.0,3.2901778,-3.179562
2004-01-11,193.02,14.533705,4.8424582
2004-01-18,193.15,0.5333386,-2.6071906
2004-01-25,193.1,0.25312343,0.708994
2004-02-01,193.13,5.2247777,6.984449
2004-02-08,193.16,9.22782,0.26705742
2004-02-15,193.13,0.015559586,2.46376
2004-02-22,193.05,0.044624694,-0.8814324
2004-02-29,193.01,0.20280746,-2.7886362
2004-03-07,192.99,0.42681375,-0.32646137
2004-03-14,192.99,0.013489493,7.203709
2004-03-21,193.03,4.4356837,6.0158777
2004-03-28,193.02,0.017393693,2.9351778
2004-04-04,193.0,1.9364427,8.375605
2004-04-11,193.02,0.0024794298,2.4779804
2004-04-18,193.0,0.31142545,12.353644
2004-04-25,192.99,0.0,8.760897
2004-05-02,192.99,2.802101,10.48044
2004-05-09,193.1,0.25923583,8.767037
2004-05-16,193.03,0.0,11.111591
